FILE,MD5SUM,TIMESTAMP
/home/wyatt/Desktop/csec620-project/PECompact/1c580fa4c9b4cbd4b2ab425a4694a2ec895badfa4c9fc771eedca4632eefb549,cfb2afa1c5c5bd4beeaf6b063f2e296c,2021-12-10 20:19:57
DECIMAL,HEXADECIMAL,ENTROPY
2269184,2269184,0.614628
2272256,2272256,0.641572
2275328,2275328,0.621865
2278400,2278400,0.586171
2281472,2281472,0.581454
2284544,2284544,0.610392
2287616,2287616,0.600755
2290688,2290688,0.585893
2293760,2293760,0.580626
2296832,2296832,0.614926
2299904,2299904,0.622399
2302976,2302976,0.627047
2306048,2306048,0.640861
2309120,2309120,0.590514
2312192,2312192,0.589171
2315264,2315264,0.555757
2318336,2318336,0.581086
2321408,2321408,0.589200
2324480,2324480,0.582243
2327552,2327552,0.590983
2330624,2330624,0.581078
2333696,2333696,0.577082
2336768,2336768,0.604457
2339840,2339840,0.622041
2342912,2342912,0.592621
2345984,2345984,0.585006
2349056,2349056,0.603054
2352128,2352128,0.573425
2355200,2355200,0.592390
2358272,2358272,0.561688
2361344,2361344,0.543326
2364416,2364416,0.549749
2367488,2367488,0.558605
2370560,2370560,0.515244
2373632,2373632,0.580689
2376704,2376704,0.583263
2379776,2379776,0.598846
2382848,2382848,0.613742
2385920,2385920,0.539526
2388992,2388992,0.512821
2392064,2392064,0.602841
2395136,2395136,0.581941
2398208,2398208,0.597009
2401280,2401280,0.558833
2404352,2404352,0.570411
2407424,2407424,0.559261
2410496,2410496,0.617258
2413568,2413568,0.610416
2416640,2416640,0.653728
2419712,2419712,0.555397
2422784,2422784,0.512028
2425856,2425856,0.530214
2428928,2428928,0.605304
2432000,2432000,0.562645
2435072,2435072,0.613005
2438144,2438144,0.609468
2441216,2441216,0.619718
2444288,2444288,0.560072
2447360,2447360,0.574993
2450432,2450432,0.581135
2453504,2453504,0.576200
2456576,2456576,0.591614
2459648,2459648,0.567173
2462720,2462720,0.585311
2465792,2465792,0.585699
2468864,2468864,0.566882
2471936,2471936,0.591029
2475008,2475008,0.588037
2478080,2478080,0.591970
2481152,2481152,0.602188
2484224,2484224,0.614629
2487296,2487296,0.604783
2490368,2490368,0.571307
2493440,2493440,0.553391
2496512,2496512,0.603268
2499584,2499584,0.633132
2502656,2502656,0.575769
2505728,2505728,0.602298
2508800,2508800,0.624719
2511872,2511872,0.586388
2514944,2514944,0.566995
2518016,2518016,0.591641
2521088,2521088,0.595353
2524160,2524160,0.572716
2527232,2527232,0.609001
2530304,2530304,0.582696
2533376,2533376,0.564894
2536448,2536448,0.599351
2539520,2539520,0.588267
2542592,2542592,0.588359
2545664,2545664,0.562902
2548736,2548736,0.634288
2551808,2551808,0.591390
2554880,2554880,0.613299
2557952,2557952,0.609113
2561024,2561024,0.535130
2564096,2564096,0.567696
2567168,2567168,0.538208
2570240,2570240,0.548643
2573312,2573312,0.541204
2576384,2576384,0.563327
2579456,2579456,0.573540
2582528,2582528,0.571354
2585600,2585600,0.562360
2588672,2588672,0.600570
2591744,2591744,0.615120
2594816,2594816,0.597857
2597888,2597888,0.541103
2600960,2600960,0.616358
2604032,2604032,0.585015
2607104,2607104,0.597459
2610176,2610176,0.630995
2613248,2613248,0.632544
2616320,2616320,0.657626
2619392,2619392,0.608802
2622464,2622464,0.650207
2625536,2625536,0.616374
2628608,2628608,0.563736
2631680,2631680,0.624667
2634752,2634752,0.595786
2637824,2637824,0.484714
2640896,2640896,0.528582
2643968,2643968,0.548710
2647040,2647040,0.528236
2650112,2650112,0.536177
2653184,2653184,0.624927
2656256,2656256,0.602845
2659328,2659328,0.592469
2662400,2662400,0.598229
2665472,2665472,0.603967
2668544,2668544,0.613926
2671616,2671616,0.609059
2674688,2674688,0.581512
2677760,2677760,0.599656
2680832,2680832,0.588442
2683904,2683904,0.596274
2686976,2686976,0.553110
2690048,2690048,0.572691
2693120,2693120,0.577646
2696192,2696192,0.635230
2699264,2699264,0.615745
2702336,2702336,0.609933
2705408,2705408,0.563132
2708480,2708480,0.609180
2711552,2711552,0.591955
2714624,2714624,0.583870
2717696,2717696,0.550496
2720768,2720768,0.601687
2723840,2723840,0.623383
2726912,2726912,0.585040
2729984,2729984,0.579046
2733056,2733056,0.585484
2736128,2736128,0.582772
2739200,2739200,0.601722
2742272,2742272,0.579648
2745344,2745344,0.610497
2748416,2748416,0.633924
2751488,2751488,0.567624
2754560,2754560,0.526931
2757632,2757632,0.575240
2760704,2760704,0.565503
2763776,2763776,0.551424
2766848,2766848,0.551677
2769920,2769920,0.545947
2772992,2772992,0.511395
2776064,2776064,0.513234
2779136,2779136,0.549214
2782208,2782208,0.535523
2785280,2785280,0.541659
2788352,2788352,0.523981
2791424,2791424,0.562149
2794496,2794496,0.558377
2797568,2797568,0.609169
2800640,2800640,0.541118
2803712,2803712,0.545779
2806784,2806784,0.566054
2809856,2809856,0.506284
2812928,2812928,0.532625
2816000,2816000,0.568469
2819072,2819072,0.549960
2822144,2822144,0.546047
2825216,2825216,0.524191
2828288,2828288,0.565210
2831360,2831360,0.556148
2834432,2834432,0.579750
2837504,2837504,0.535022
2840576,2840576,0.527933
2843648,2843648,0.548543
2846720,2846720,0.537162
